Tipo de delito,Cantidad de casos,Nacionadalidad,Sexo de las víctimas	,Provincia,Mes,Año
robo,19,dominicano(a),m,azua,enero,2025
robo,1,puertoriqueño(a),m,azua,enero,2025
robo,8,dominicano(a),f,azua,enero,2025
robo,16,dominicano(a),m,bahoruco,enero,2025
robo,1,haitiano(a),m,bahoruco,enero,2025
robo,6,dominicano(a),f,bahoruco,enero,2025
robo,15,dominicano(a),m,barahona,enero,2025
robo,15,dominicano(a),f,barahona,enero,2025
robo,1,dominicano(a),m,dajabon,enero,2025
robo,2,dominicano(a),f,dajabon,enero,2025
robo,1,aleman(a),f,distrito nacional,enero,2025
robo,1,argentino(a),m,distrito nacional,enero,2025
robo,1,canadiense,m,distrito nacional,enero,2025
robo,2,chino(a),m,distrito nacional,enero,2025
robo,1,colombiano(a),m,distrito nacional,enero,2025
robo,1,costarricense,m,distrito nacional,enero,2025
robo,1,cubano(a),m,distrito nacional,enero,2025
robo,529,dominicano(a),m,distrito nacional,enero,2025
robo,328,dominicano(a),f,distrito nacional,enero,2025
robo,1,ecuatoriano(a),m,distrito nacional,enero,2025
robo,1,eslovaco(a),f,distrito nacional,enero,2025
robo,2,español(a),m,distrito nacional,enero,2025
robo,1,español(a),f,distrito nacional,enero,2025
robo,1,estadounidense,m,distrito nacional,enero,2025
robo,1,estadounidense,f,distrito nacional,enero,2025
robo,8,haitiano(a),m,distrito nacional,enero,2025
robo,9,haitiano(a),f,distrito nacional,enero,2025
robo,3,italiano(a),m,distrito nacional,enero,2025
robo,3,norte americano(a),m,distrito nacional,enero,2025
robo,2,puertorriqueño(a),m,distrito nacional,enero,2025
robo,1,puertorriqueño(a),f,distrito nacional,enero,2025
robo,1,ruso(a),f,distrito nacional,enero,2025
robo,1,turco(a),m,distrito nacional,enero,2025
robo,2,venezolano(a),m,distrito nacional,enero,2025
robo,3,venezolano(a),f,distrito nacional,enero,2025
robo,49,dominicano(a),m,duarte,enero,2025
robo,53,dominicano(a),f,duarte,enero,2025
robo,1,italiano(a),m,duarte,enero,2025
robo,31,dominicano(a),m,el seibo,enero,2025
robo,17,dominicano(a),f,el seibo,enero,2025
robo,2,haitiano(a),m,el seibo,enero,2025
robo,1,haitiano(a),f,el seibo,enero,2025
robo,1,dominicano(a),m,elias piña,enero,2025
robo,25,dominicano(a),m,espaillat,enero,2025
robo,17,dominicano(a),f,espaillat,enero,2025
robo,1,haitiano(a),m,espaillat,enero,2025
robo,17,diminicano(a),m,hato mayor,enero,2025
robo,7,diminicano(a),f,hato mayor,enero,2025
robo,3,diminicano(a),m,hermanas mirabal,enero,2025
robo,5,diminicano(a),f,hermanas mirabal,enero,2025
robo,1,diminicano(a),m,independencia,enero,2025
robo,2,diminicano(a),f,independencia,enero,2025
robo,2,argentino(a),m,la altagracia,enero,2025
robo,2,argentino(a),f,la altagracia,enero,2025
robo,1,canadiense,m,la altagracia,enero,2025
robo,1,checo(a),m,la altagracia,enero,2025
robo,1,chileno(a),f,la altagracia,enero,2025
robo,1,colombiano(a),f,la altagracia,enero,2025
robo,109,dominicano(a),m,la altagracia,enero,2025
robo,69,dominicano(a),f,la altagracia,enero,2025
robo,1,estadounidense,f,la altagracia,enero,2025
robo,4,haitiano(a),m,la altagracia,enero,2025
robo,1,haitiano(a),f,la altagracia,enero,2025
robo,1,hungaro(a),m,la altagracia,enero,2025
robo,1,italiano(a),m,la altagracia,enero,2025
robo,1,italiano(a),f,la altagracia,enero,2025
robo,1,panameño(a),m,la altagracia,enero,2025
robo,1,salvadoreño(a),m,la altagracia,enero,2025
robo,1,venezolano(a),m,la altagracia,enero,2025
robo,2,venezolano(a),f,la altagracia,enero,2025
robo,1,colombiano(a),m,la romana,enero,2025
robo,166,dominicano(a),m,la romana,enero,2025
robo,90,dominicano(a),f,la romana,enero,2025
robo,1,frances(a),m,la romana,enero,2025
robo,6,haitiano(a),m,la romana,enero,2025
robo,3,haitiano(a),f,la romana,enero,2025
robo,15,dominicano(a),m,la vega,enero,2025
robo,17,dominicano(a),f,la vega,enero,2025
robo,1,haitiano(a),m,la vega,enero,2025
robo,1,norte americano(a),m,la vega,enero,2025
robo,18,dominicano(a),m,maria trinidad sanchez,enero,2025
robo,10,dominicano(a),f,maria trinidad sanchez,enero,2025
robo,1,haitiano(a),m,maria trinidad sanchez,enero,2025
robo,27,dominicano(a),m,monseñor nouel,enero,2025
robo,13,dominicano(a),f,monseñor nouel,enero,2025
robo,1,dominicano(a),m,monte cristi,enero,2025
robo,1,dominicano(a),f,monte cristi,enero,2025
robo,17,dominicano(a),m,monte plata,enero,2025
robo,4,dominicano(a),f,monte plata,enero,2025
robo,1,venezolano(a),m,monte plata,enero,2025
robo,1,dominicano(a),m,pedernales,enero,2025
robo,1,italiano(a),m,pedernales,enero,2025
robo,20,dominicano(a),m,peravia,enero,2025
robo,15,dominicano(a),f,peravia,enero,2025
robo,2,haitiano(a),m,peravia,enero,2025
robo,1,panameño(a),m,peravia,enero,2025
robo,4,aleman(a),m,puerto plata,enero,2025
robo,2,canadiense,m,puerto plata,enero,2025
robo,40,dominicano(a),m,puerto plata,enero,2025
robo,29,dominicano(a),f,puerto plata,enero,2025
robo,2,español(a),m,puerto plata,enero,2025
robo,1,estadounidense,m,puerto plata,enero,2025
robo,1,haitiano(a),m,puerto plata,enero,2025
robo,1,haitiano(a),f,puerto plata,enero,2025
robo,1,italiano(a),m,puerto plata,enero,2025
robo,1,marroqui,m,puerto plata,enero,2025
robo,2,norte americano(a),m,puerto plata,enero,2025
robo,2,aleman(a),f,samana,enero,2025
robo,3,canadiense,m,samana,enero,2025
robo,14,dominicano(a),m,samana,enero,2025
robo,13,dominicano(a),f,samana,enero,2025
robo,1,estadounidense,m,samana,enero,2025
robo,2,frances(a),m,samana,enero,2025
robo,2,frances(a),f,samana,enero,2025
robo,1,haitiano(a),m,samana,enero,2025
robo,1,norte americano(a),m,samana,enero,2025
robo,1,polaco(a),f,samana,enero,2025
robo,1,rumano(a),m,samana,enero,2025
robo,1,suizo(a),m,samana,enero,2025
robo,1,ucraniano(a),m,samana,enero,2025
robo,186,dominicano(a),m,san cristonal,enero,2025
robo,135,dominicano(a),f,san cristonal,enero,2025
robo,1,haitiano(a),m,san cristonal,enero,2025
robo,23,dominicano(a),m,san jose de ocoa,enero,2025
robo,14,dominicano(a),f,san jose de ocoa,enero,2025
robo,35,dominicano(a),m,san juan,enero,2025
robo,26,dominicano(a),f,san juan,enero,2025
robo,60,dominicano(a),m,san pedro de macoris,enero,2025
robo,25,dominicano(a),f,san pedro de macoris,enero,2025
robo,1,español(a),m,san pedro de macoris,enero,2025
robo,1,haitiano(a),m,san pedro de macoris,enero,2025
robo,2,haitiano(a),f,san pedro de macoris,enero,2025
robo,1,rumano(a),f,san pedro de macoris,enero,2025
robo,1,ucraniano(a),f,san pedro de macoris,enero,2025
robo,9,dominicano(a),m,sanchez ramirez,enero,2025
robo,6,dominicano(a),f,sanchez ramirez,enero,2025
robo,1,argentino(a),f,santiago,enero,2025
robo,2,brazileño(a),m,santiago,enero,2025
robo,393,dominicano(a),m,santiago,enero,2025
robo,195,dominicano(a),f,santiago,enero,2025
robo,1,estadounidense,m,santiago,enero,2025
robo,13,haitiano(a),m,santiago,enero,2025
robo,2,haitiano(a),f,santiago,enero,2025
robo,1,italiano(a),m,santiago,enero,2025
robo,1,norte americano(a),f,santiago,enero,2025
robo,1,venezolano(a),f,santiago,enero,2025
robo,1,aleman(a),m,santo domingo,enero,2025
robo,1,boliviano(a),f,santo domingo,enero,2025
robo,1,britanico(a),m,santo domingo,enero,2025
robo,1,canadiense,m,santo domingo,enero,2025
robo,1,chino(a),m,santo domingo,enero,2025
robo,2,cubano(a),f,santo domingo,enero,2025
robo,1105,dominicano(a),m,santo domingo,enero,2025
robo,766,dominicano(a),f,santo domingo,enero,2025
robo,1,español(a),m,santo domingo,enero,2025
robo,2,estadounidense,m,santo domingo,enero,2025
robo,1,estadounidense,f,santo domingo,enero,2025
robo,31,haitiano(a),m,santo domingo,enero,2025
robo,14,haitiano(a),f,santo domingo,enero,2025
robo,1,italiano(a),m,santo domingo,enero,2025
robo,1,italiano(a),f,santo domingo,enero,2025
robo,2,norte americano(a),m,santo domingo,enero,2025
robo,1,norte americano(a),f,santo domingo,enero,2025
robo,1,peruano(a),m,santo domingo,enero,2025
robo,2,peruano(a),f,santo domingo,enero,2025
robo,1,suizo(a),f,santo domingo,enero,2025
robo,7,venezolano(a),m,santo domingo,enero,2025
robo,3,venezolano(a),f,santo domingo,enero,2025
robo,18,dominicano(a),m,valverde,enero,2025
robo,17,dominicano(a),f,valverde,enero,2025
robo,1,haitiano(a),f,valverde,enero,2025
robo,18,dominicano(a),m,azua,febrero,2025
robo,9,dominicano(a),f,azua,febrero,2025
robo,1,haitiano(a),m,azua,febrero,2025
robo,10,dominicano(a),m,bahoruco,febrero,2025
robo,1,dominicano(a),f,bahoruco,febrero,2025
robo,12,dominicano(a),m,barahona,febrero,2025
robo,6,dominicano(a),f,barahona,febrero,2025
robo,1,zuiso(a),f,barahona,febrero,2025
robo,3,dominicano(a),m,dajabon,febrero,2025
robo,1,dominicano(a),f,dajabon,febrero,2025
robo,1,agertino(a),m,distrito nacional,febrero,2025
robo,1,brasileño(a),f,distrito nacional,febrero,2025
robo,1,chino(a),f,distrito nacional,febrero,2025
robo,1,colombiano(a),m,distrito nacional,febrero,2025
robo,1,coreano(a),f,distrito nacional,febrero,2025
robo,1,cubano(a),m,distrito nacional,febrero,2025
robo,612,dominicano(a),m,distrito nacional,febrero,2025
robo,372,dominicano(a),f,distrito nacional,febrero,2025
robo,1,ecuatoriano(a),f,distrito nacional,febrero,2025
robo,1,español(a),m,distrito nacional,febrero,2025
robo,2,español(a),f,distrito nacional,febrero,2025
robo,4,estadounidese,m,distrito nacional,febrero,2025
robo,2,frances(a),m,distrito nacional,febrero,2025
robo,1,griego(a),m,distrito nacional,febrero,2025
robo,10,haitiano(a),m,distrito nacional,febrero,2025
robo,2,haitiano(a),f,distrito nacional,febrero,2025
robo,2,italiano(a),m,distrito nacional,febrero,2025
robo,1,jamaiquino(a),m,distrito nacional,febrero,2025
robo,1,norteamerican(a),m,distrito nacional,febrero,2025
robo,4,norteamerican(a),f,distrito nacional,febrero,2025
robo,1,puertorriqueño(a),f,distrito nacional,febrero,2025
robo,1,salvadoreño(a),f,distrito nacional,febrero,2025
robo,3,venezolano(a),m,distrito nacional,febrero,2025
robo,5,venezolano(a),f,distrito nacional,febrero,2025
robo,45,dominicano(a),m,duarte,febrero,2025
robo,40,dominicano(a),f,duarte,febrero,2025
robo,1,chileno(a),m,el seibo,febrero,2025
robo,20,dominicano(a),m,el seibo,febrero,2025
robo,8,dominicano(a),f,el seibo,febrero,2025
robo,1,estadounidese,f,el seibo,febrero,2025
robo,2,haitiano(a),m,el seibo,febrero,2025
robo,2,dominicano(a),m,elias piña,febrero,2025
robo,13,dominicano(a),m,espaillat,febrero,2025
robo,7,dominicano(a),f,espaillat,febrero,2025
robo,21,dominicano(a),m,hato mayor,febrero,2025
robo,8,dominicano(a),f,hato mayor,febrero,2025
robo,7,dominicano(a),m,hermanas mirabal,febrero,2025
robo,8,dominicano(a),f,hermanas mirabal,febrero,2025
robo,4,dominicano(a),m,independencia,febrero,2025
robo,1,agertino(a),f,la altagracia,febrero,2025
robo,1,belgico(a),m,la altagracia,febrero,2025
robo,2,canadiense,m,la altagracia,febrero,2025
robo,1,canadiense,f,la altagracia,febrero,2025
robo,1,colombiano(a),f,la altagracia,febrero,2025
robo,104,dominicano(a),m,la altagracia,febrero,2025
robo,58,dominicano(a),f,la altagracia,febrero,2025
robo,1,el reino unido,m,la altagracia,febrero,2025
robo,1,español(a),m,la altagracia,febrero,2025
robo,1,estadounidese,m,la altagracia,febrero,2025
robo,1,frances(a),f,la altagracia,febrero,2025
robo,3,haitiano(a),m,la altagracia,febrero,2025
robo,3,haitiano(a),f,la altagracia,febrero,2025
robo,1,ingles(a),m,la altagracia,febrero,2025
robo,1,suizo(a),m,la altagracia,febrero,2025
robo,1,venezolano(a),f,la altagracia,febrero,2025
robo,109,dominicano(a),m,la romana,febrero,2025
robo,65,dominicano(a),f,la romana,febrero,2025
robo,1,ecuatoriano(a),m,la romana,febrero,2025
robo,1,estadounidese,f,la romana,febrero,2025
robo,6,haitiano(a),m,la romana,febrero,2025
robo,1,haitiano(a),f,la romana,febrero,2025
robo,1,norte americano(a),m,la romana,febrero,2025
robo,24,dominicano(a),m,la vega,febrero,2025
robo,36,dominicano(a),f,la vega,febrero,2025
robo,1,haitiano(a),f,la vega,febrero,2025
robo,1,norte americano(a),m,la vega,febrero,2025
robo,1,norte americano(a),f,la vega,febrero,2025
robo,1,colombiano(a),f,maria trinidad sanchez,febrero,2025
robo,18,dominicano(a),m,maria trinidad sanchez,febrero,2025
robo,19,dominicano(a),f,maria trinidad sanchez,febrero,2025
robo,1,venezolano(a),m,maria trinidad sanchez,febrero,2025
robo,1,chino(a),m,monseñor nouel,febrero,2025
robo,20,dominicano(a),m,monseñor nouel,febrero,2025
robo,18,dominicano(a),f,monseñor nouel,febrero,2025
robo,1,dominicano(a),f,monte cristi,febrero,2025
robo,19,dominicano(a),m,monte plata,febrero,2025
robo,12,dominicano(a),f,monte plata,febrero,2025
robo,1,haitiano(a),f,monte plata,febrero,2025
robo,1,dominicano(a),f,pedernales,febrero,2025
robo,31,dominicano(a),m,peravia,febrero,2025
robo,15,dominicano(a),f,peravia,febrero,2025
robo,1,haitiano(a),m,peravia,febrero,2025
robo,1,aleman(a),m,puerto plata,febrero,2025
robo,40,dominicano(a),m,puerto plata,febrero,2025
robo,22,dominicano(a),f,puerto plata,febrero,2025
robo,1,estadounidese,m,puerto plata,febrero,2025
robo,2,haitiano(a),m,puerto plata,febrero,2025
robo,2,italiano(a),m,puerto plata,febrero,2025
robo,1,jamaiquino(a),f,puerto plata,febrero,2025
robo,3,norte americano(a),m,puerto plata,febrero,2025
robo,1,aleman(a),m,samana,febrero,2025
robo,2,aleman(a),f,samana,febrero,2025
robo,1,austriaco(a),m,samana,febrero,2025
robo,3,canadiense,m,samana,febrero,2025
robo,14,dominicano(a),m,samana,febrero,2025
robo,11,dominicano(a),f,samana,febrero,2025
robo,2,español(a),m,samana,febrero,2025
robo,5,frances(a),m,samana,febrero,2025
robo,1,peruano(a),f,samana,febrero,2025
robo,1,suizo(a),f,samana,febrero,2025
robo,1,venezolano(a),f,samana,febrero,2025
robo,1,cubano(a),f,san cristobal,febrero,2025
robo,217,dominicano(a),m,san cristobal,febrero,2025
robo,110,dominicano(a),f,san cristobal,febrero,2025
robo,1,estadounidese,f,san cristobal,febrero,2025
robo,3,haitiano(a),m,san cristobal,febrero,2025
robo,1,haitiano(a),f,san cristobal,febrero,2025
robo,16,dominicano(a),m,san jose de ocoa,febrero,2025
robo,4,dominicano(a),f,san jose de ocoa,febrero,2025
robo,42,dominicano(a),m,san juan,febrero,2025
robo,17,dominicano(a),f,san juan,febrero,2025
robo,1,español(a),m,san juan,febrero,2025
robo,1,frances(a),f,san juan,febrero,2025
robo,1,holandes(a),m,san juan,febrero,2025
robo,1,aleman(a),m,san pedro de macoris,febrero,2025
robo,1,canadiense,m,san pedro de macoris,febrero,2025
robo,71,dominicano(a),m,san pedro de macoris,febrero,2025
robo,32,dominicano(a),f,san pedro de macoris,febrero,2025
robo,2,haitiano(a),m,san pedro de macoris,febrero,2025
robo,2,haitiano(a),f,san pedro de macoris,febrero,2025
robo,8,dominicano(a),m,sanchez ramirez,febrero,2025
robo,7,dominicano(a),f,sanchez ramirez,febrero,2025
robo,1,colombiano(a),m,santiago,febrero,2025
robo,298,dominicano(a),m,santiago,febrero,2025
robo,180,dominicano(a),f,santiago,febrero,2025
robo,1,ecuatoriano(a),m,santiago,febrero,2025
robo,1,español(a),m,santiago,febrero,2025
robo,4,haitiano(a),m,santiago,febrero,2025
robo,3,haitiano(a),f,santiago,febrero,2025
robo,1,puertorriqueño(a),m,santiago,febrero,2025
robo,1,dominicano(a),m,santiago rodriguez,febrero,2025
robo,1,brasileño(a),f,santo domingo,febrero,2025
robo,1,canadiense,m,santo domingo,febrero,2025
robo,2,chino(a),m,santo domingo,febrero,2025
robo,2,colombiano(a),m,santo domingo,febrero,2025
robo,1,cubano(a),m,santo domingo,febrero,2025
robo,1163,dominicano(a),m,santo domingo,febrero,2025
robo,738,dominicano(a),f,santo domingo,febrero,2025
robo,2,español(a),m,santo domingo,febrero,2025
robo,3,estadounidese,m,santo domingo,febrero,2025
robo,2,estadounidese,f,santo domingo,febrero,2025
robo,1,frances(a),f,santo domingo,febrero,2025
robo,28,haitiano(a),m,santo domingo,febrero,2025
robo,18,haitiano(a),f,santo domingo,febrero,2025
robo,2,italiano(a),m,santo domingo,febrero,2025
robo,2,norte americano(a),f,santo domingo,febrero,2025
robo,1,polaco(a),f,santo domingo,febrero,2025
robo,1,puertorriqueño(a),m,santo domingo,febrero,2025
robo,7,venezolano(a),m,santo domingo,febrero,2025
robo,9,venezolano(a),f,santo domingo,febrero,2025
robo,17,dominicano(a),m,valverde,febrero,2025
robo,7,dominicano(a),f,valverde,febrero,2025
robo,1,haitiano(a),m,valverde,febrero,2025
robo,1,haitiano(a),f,valverde,febrero,2025
robo,22,dominicano(a),m,azua,marzo,2025
robo,10,dominicano(a),f,azua,marzo,2025
robo,1,dominicano(a),m,bahoruco,marzo,2025
robo,2,dominicano(a),f,bahoruco,marzo,2025
robo,1,chino(a),m,barahona,marzo,2025
robo,11,dominicano(a),m,barahona,marzo,2025
robo,5,dominicano(a),f,barahona,marzo,2025
robo,1,haitiano(a),f,barahona,marzo,2025
robo,2,dominicano(a),m,dajabon,marzo,2025
robo,2,dominicano(a),f,dajabon,marzo,2025
robo,1,argentino(a),m,distrito nacional,marzo,2025
robo,1,autraliano(a),m,distrito nacional,marzo,2025
robo,1,austriaco(a),f,distrito nacional,marzo,2025
robo,1,belgico(a),m,distrito nacional,marzo,2025
robo,2,brasileño(a),m,distrito nacional,marzo,2025
robo,1,checo(a),m,distrito nacional,marzo,2025
robo,1,chino(a),f,distrito nacional,marzo,2025
robo,1,cubano(a),m,distrito nacional,marzo,2025
robo,603,dominicano(a),m,distrito nacional,marzo,2025
robo,401,dominicano(a),f,distrito nacional,marzo,2025
robo,2,español(a),f,distrito nacional,marzo,2025
robo,4,estadounidese,m,distrito nacional,marzo,2025
robo,1,frances(a),m,distrito nacional,marzo,2025
robo,1,frances(a),f,distrito nacional,marzo,2025
robo,3,haitiano(a),m,distrito nacional,marzo,2025
robo,7,haitiano(a),f,distrito nacional,marzo,2025
robo,1,hindu,m,distrito nacional,marzo,2025
robo,1,mexicano(a),m,distrito nacional,marzo,2025
robo,5,norte americano(a),m,distrito nacional,marzo,2025
robo,1,norte americano(a),f,distrito nacional,marzo,2025
robo,1,peruano(a),m,distrito nacional,marzo,2025
robo,2,peruano(a),f,distrito nacional,marzo,2025
robo,1,salvadoreño(a),f,distrito nacional,marzo,2025
robo,1,suizo(a),m,distrito nacional,marzo,2025
robo,1,suizo(a),f,distrito nacional,marzo,2025
robo,1,ucraniano(a),m,distrito nacional,marzo,2025
robo,5,venezolano(a),m,distrito nacional,marzo,2025
robo,2,venezolano(a),f,distrito nacional,marzo,2025
robo,1,colombiano(a),m,duarte,marzo,2025
robo,67,dominicano(a),m,duarte,marzo,2025
robo,36,dominicano(a),f,duarte,marzo,2025
robo,1,guatemanteco(a),m,duarte,marzo,2025
robo,1,canadiense,f,el seibo,marzo,2025
robo,28,dominicano(a),m,el seibo,marzo,2025
robo,8,dominicano(a),f,el seibo,marzo,2025
robo,1,haitiano(a),m,el seibo,marzo,2025
robo,1,dominicano(a),m,elias piña,marzo,2025
robo,1,dominicano(a),f,elias piña,marzo,2025
robo,27,dominicano(a),m,espaillat,marzo,2025
robo,19,dominicano(a),f,espaillat,marzo,2025
robo,1,haitiano(a),m,espaillat,marzo,2025
robo,13,dominicano(a),m,hato mayor,marzo,2025
robo,4,dominicano(a),f,hato mayor,marzo,2025
robo,1,puertorriqueño(a),f,hato mayor,marzo,2025
robo,8,dominicano(a),m,hermanas mirabal,marzo,2025
robo,9,dominicano(a),f,hermanas mirabal,marzo,2025
robo,2,dominicano(a),m,independencia,marzo,2025
robo,1,canadiense,m,la altagracia,marzo,2025
robo,106,dominicano(a),m,la altagracia,marzo,2025
robo,67,dominicano(a),f,la altagracia,marzo,2025
robo,1,español(a),m,la altagracia,marzo,2025
robo,3,estadounidese,m,la altagracia,marzo,2025
robo,3,estadounidese,f,la altagracia,marzo,2025
robo,2,haitiano(a),m,la altagracia,marzo,2025
robo,4,haitiano(a),f,la altagracia,marzo,2025
robo,1,italiano(a),m,la altagracia,marzo,2025
robo,1,venezolano(a),f,la altagracia,marzo,2025
robo,1,aleman(a),m,la romana,marzo,2025
robo,1,checo(a),f,la romana,marzo,2025
robo,105,dominicano(a),m,la romana,marzo,2025
robo,59,dominicano(a),f,la romana,marzo,2025
robo,7,haitiano(a),m,la romana,marzo,2025
robo,2,haitiano(a),f,la romana,marzo,2025
robo,1,italiano(a),f,la romana,marzo,2025
robo,21,dominicano(a),m,la vega,marzo,2025
robo,16,dominicano(a),f,la vega,marzo,2025
robo,1,haitiano(a),m,la vega,marzo,2025
robo,19,dominicano(a),m,maria trinidad sanchez,marzo,2025
robo,13,dominicano(a),f,maria trinidad sanchez,marzo,2025
robo,19,dominicano(a),m,monseñor nouel,marzo,2025
robo,15,dominicano(a),f,monseñor nouel,marzo,2025
robo,1,venezolano(a),m,monseñor nouel,marzo,2025
robo,35,dominicano(a),m,monte plata,marzo,2025
robo,21,dominicano(a),f,monte plata,marzo,2025
robo,31,dominicano(a),m,peravia,marzo,2025
robo,10,dominicano(a),f,peravia,marzo,2025
robo,1,haitiano(a),m,peravia,marzo,2025
robo,2,haitiano(a),f,peravia,marzo,2025
robo,4,aleman(a),m,puerto plata,marzo,2025
robo,2,canadiense,m,puerto plata,marzo,2025
robo,3,canadiense,f,puerto plata,marzo,2025
robo,1,chileno(a),m,puerto plata,marzo,2025
robo,1,colombiano(a),m,puerto plata,marzo,2025
robo,1,croata,m,puerto plata,marzo,2025
robo,31,dominicano(a),m,puerto plata,marzo,2025
robo,19,dominicano(a),f,puerto plata,marzo,2025
robo,2,haitiano(a),m,puerto plata,marzo,2025
robo,1,venezolano(a),m,puerto plata,marzo,2025
robo,1,aleman(a),m,samana,marzo,2025
robo,1,belgico(a),m,samana,marzo,2025
robo,1,canadiense,m,samana,marzo,2025
robo,3,canadiense,f,samana,marzo,2025
robo,1,colombiano(a),f,samana,marzo,2025
robo,16,dominicano(a),m,samana,marzo,2025
robo,15,dominicano(a),f,samana,marzo,2025
robo,1,el reino unido,m,samana,marzo,2025
robo,1,español(a),m,samana,marzo,2025
robo,1,estadounidese,m,samana,marzo,2025
robo,3,frances(a),m,samana,marzo,2025
robo,1,haitiano(a),m,samana,marzo,2025
robo,1,haitiano(a),f,samana,marzo,2025
robo,1,irlandes(a),f,samana,marzo,2025
robo,1,italiano(a),f,samana,marzo,2025
robo,223,dominicano(a),m,san cristobal,marzo,2025
robo,144,dominicano(a),f,san cristobal,marzo,2025
robo,5,haitiano(a),m,san cristobal,marzo,2025
robo,1,venezolano(a),m,san cristobal,marzo,2025
robo,26,dominicano(a),m,san jose de ocoa,marzo,2025
robo,6,dominicano(a),f,san jose de ocoa,marzo,2025
robo,1,haitiano(a),m,san jose de ocoa,marzo,2025
robo,40,dominicano(a),m,san juan,marzo,2025
robo,30,dominicano(a),f,san juan,marzo,2025
robo,1,haitiano(a),m,san juan,marzo,2025
robo,1,canadiense,m,san pedro de macoris,marzo,2025
robo,55,dominicano(a),m,san pedro de macoris,marzo,2025
robo,34,dominicano(a),f,san pedro de macoris,marzo,2025
robo,1,español(a),m,san pedro de macoris,marzo,2025
robo,2,haitiano(a),m,san pedro de macoris,marzo,2025
robo,1,haitiano(a),f,san pedro de macoris,marzo,2025
robo,1,italiano(a),m,san pedro de macoris,marzo,2025
robo,1,venezolano(a),m,san pedro de macoris,marzo,2025
robo,15,dominicano(a),m,sanchez ramirez,marzo,2025
robo,7,dominicano(a),f,sanchez ramirez,marzo,2025
robo,1,argentino(a),m,santiago,marzo,2025
robo,244,dominicano(a),m,santiago,marzo,2025
robo,134,dominicano(a),f,santiago,marzo,2025
robo,6,haitiano(a),m,santiago,marzo,2025
robo,4,haitiano(a),f,santiago,marzo,2025
robo,1,venezolano(a),m,santiago,marzo,2025
robo,1,venezolano(a),f,santiago,marzo,2025
robo,1,chileno(a),m,santo domingo,marzo,2025
robo,1,chino(a),m,santo domingo,marzo,2025
robo,2,colombiano(a),m,santo domingo,marzo,2025
robo,2,colombiano(a),f,santo domingo,marzo,2025
robo,1125,dominicano(a),m,santo domingo,marzo,2025
robo,827,dominicano(a),f,santo domingo,marzo,2025
robo,1,ecuatoriano(a),m,santo domingo,marzo,2025
robo,2,español(a),m,santo domingo,marzo,2025
robo,1,español(a),f,santo domingo,marzo,2025
robo,3,estadounidese,m,santo domingo,marzo,2025
robo,1,estadounidese,f,santo domingo,marzo,2025
robo,1,frances(a),m,santo domingo,marzo,2025
robo,38,haitiano(a),m,santo domingo,marzo,2025
robo,21,haitiano(a),f,santo domingo,marzo,2025
robo,1,holandes(a),m,santo domingo,marzo,2025
robo,2,italiano(a),m,santo domingo,marzo,2025
robo,1,norte americano(a),m,santo domingo,marzo,2025
robo,7,venezolano(a),m,santo domingo,marzo,2025
robo,3,venezolano(a),f,santo domingo,marzo,2025
robo,20,dominicano(a),m,valverde,marzo,2025
robo,10,dominicano(a),f,valverde,marzo,2025
robo,19,dominicano(a),m,azua,abril,2025
robo,13,dominicano(a),f,azua,abril,2025
robo,1,haitiano(a),m,azua,abril,2025
robo,8,dominicano(a),m,bahoruco,abril,2025
robo,8,dominicano(a),m,barahona,abril,2025
robo,4,dominicano(a),f,barahona,abril,2025
robo,3,dominicano(a),m,dajabon,abril,2025
robo,1,dominicano(a),f,dajabon,abril,2025
robo,1,venezolano(a),f,dajabon,abril,2025
robo,1,aleman(a),f,distrito nacional,abril,2025
robo,1,argentino(a),m,distrito nacional,abril,2025
robo,3,chino(a),m,distrito nacional,abril,2025
robo,4,colombiano(a),m,distrito nacional,abril,2025
robo,2,colombiano(a),f,distrito nacional,abril,2025
robo,1,cubano(a),f,distrito nacional,abril,2025
robo,510,dominicano(a),m,distrito nacional,abril,2025
robo,342,dominicano(a),f,distrito nacional,abril,2025
robo,1,ecuatoriano(a),f,distrito nacional,abril,2025
robo,1,español(a),m,distrito nacional,abril,2025
robo,1,español(a),f,distrito nacional,abril,2025
robo,2,estadounidese,f,distrito nacional,abril,2025
robo,6,haitiano(a),m,distrito nacional,abril,2025
robo,7,haitiano(a),f,distrito nacional,abril,2025
robo,1,mexicano(a),m,distrito nacional,abril,2025
robo,1,norte americano(a),m,distrito nacional,abril,2025
robo,1,norte americano(a),f,distrito nacional,abril,2025
robo,1,puertorriqueño(a),m,distrito nacional,abril,2025
robo,1,rumano(a),f,distrito nacional,abril,2025
robo,1,ruso(a),m,distrito nacional,abril,2025
robo,1,suizo(a),f,distrito nacional,abril,2025
robo,3,venezolano(a),m,distrito nacional,abril,2025
robo,5,venezolano(a),f,distrito nacional,abril,2025
robo,51,dominicano(a),m,duarte,abril,2025
robo,34,dominicano(a),f,duarte,abril,2025
robo,1,español(a),f,duarte,abril,2025
robo,1,haitiano(a),m,duarte,abril,2025
robo,1,haitiano(a),f,duarte,abril,2025
robo,27,dominicano(a),m,el seibo,abril,2025
robo,21,dominicano(a),f,el seibo,abril,2025
robo,3,dominicano(a),m,elias piña,abril,2025
robo,29,dominicano(a),m,espaillat,abril,2025
