Tipo de delito,Cantidad de casos,Nacionadalidad,Sexo de las víctimas	,Provincia,Mes,Año
Robo,26,Dominicano(a),M,San Jose De Ocoa,Marzo,2025
Robo,6,Dominicano(a),F,San Jose De Ocoa,Marzo,2025
Robo,1,Haitiano(a),M,San Jose De Ocoa,Marzo,2025
Robo,40,Dominicano(a),M,San Juan ,Marzo,2025
Robo,30,Dominicano(a),F,San Juan ,Marzo,2025
Robo,1,Haitiano(a),M,San Juan ,Marzo,2025
Robo,1,Canadiense,M,San Pedro De Macoris,Marzo,2025
Robo,55,Dominicano(a),M,San Pedro De Macoris,Marzo,2025
Robo,34,Dominicano(a),F,San Pedro De Macoris,Marzo,2025
Robo,1,Español(a),M,San Pedro De Macoris,Marzo,2025
Robo,2,Haitiano(a),M,San Pedro De Macoris,Marzo,2025
Robo,1,Haitiano(a),F,San Pedro De Macoris,Marzo,2025
Robo,1,Italiano(a),M,San Pedro De Macoris,Marzo,2025
Robo,1,Venezolano(a),M,San Pedro De Macoris,Marzo,2025
Robo,15,Dominicano(a),M,Sanchez Ramirez,Marzo,2025
Robo,7,Dominicano(a),F,Sanchez Ramirez,Marzo,2025
Robo,1,Argentino(a),M,Santiago,Marzo,2025
Robo,244,Dominicano(a),M,Santiago,Marzo,2025
Robo,134,Dominicano(a),F,Santiago,Marzo,2025
Robo,6,Haitiano(a),M,Santiago,Marzo,2025
Robo,4,Haitiano(a),F,Santiago,Marzo,2025
Robo,1,Venezolano(a),M,Santiago,Marzo,2025
Robo,1,Venezolano(a),F,Santiago,Marzo,2025
Robo,1,Chileno(a),M,Santo Domingo,Marzo,2025
Robo,1,Chino(a),M,Santo Domingo,Marzo,2025
Robo,2,Colombiano(a),M,Santo Domingo,Marzo,2025
Robo,2,Colombiano(a),F,Santo Domingo,Marzo,2025
Robo,1125,Dominicano(a),M,Santo Domingo,Marzo,2025
Robo,827,Dominicano(a),F,Santo Domingo,Marzo,2025
Robo,1,Ecuatoriano(a),M,Santo Domingo,Marzo,2025
Robo,2,Español(a),M,Santo Domingo,Marzo,2025
Robo,1,Español(a),F,Santo Domingo,Marzo,2025
Robo,3,Estadounidese,M,Santo Domingo,Marzo,2025
Robo,1,Estadounidese,F,Santo Domingo,Marzo,2025
Robo,1,Frances(a),M,Santo Domingo,Marzo,2025
Robo,38,Haitiano(a),M,Santo Domingo,Marzo,2025
Robo,21,Haitiano(a),F,Santo Domingo,Marzo,2025
Robo,1,Holandes(a),M,Santo Domingo,Marzo,2025
Robo,2,Italiano(a),M,Santo Domingo,Marzo,2025
Robo,1,Norte Americano(a),M,Santo Domingo,Marzo,2025
Robo,7,Venezolano(a),M,Santo Domingo,Marzo,2025
Robo,3,Venezolano(a),F,Santo Domingo,Marzo,2025
Robo,20,Dominicano(a),M,Valverde,Marzo,2025
Robo,10,Dominicano(a),F,Valverde,Marzo,2025
Robo,19,Dominicano(a),M,Azua,Abril,2025
Robo,13,Dominicano(a),F,Azua,Abril,2025
Robo,1,Haitiano(a),M,Azua,Abril,2025
Robo,8,Dominicano(a),M,Bahoruco,Abril,2025
Robo,8,Dominicano(a),M,Barahona,Abril,2025
Robo,4,Dominicano(a),F,Barahona,Abril,2025
Robo,3,Dominicano(a),M,Dajabon,Abril,2025
Robo,1,Dominicano(a),F,Dajabon,Abril,2025
Robo,1,Venezolano(a),F,Dajabon,Abril,2025
Robo,1,Aleman(a),F,Distrito Nacional ,Abril,2025
Robo,1,Argentino(a),M,Distrito Nacional ,Abril,2025
Robo,3,Chino(a),M,Distrito Nacional ,Abril,2025
Robo,4,Colombiano(a),M,Distrito Nacional ,Abril,2025
Robo,2,Colombiano(a),F,Distrito Nacional ,Abril,2025
Robo,1,Cubano(a),F,Distrito Nacional ,Abril,2025
Robo,510,Dominicano(a),M,Distrito Nacional ,Abril,2025
Robo,342,Dominicano(a),F,Distrito Nacional ,Abril,2025
Robo,1,Ecuatoriano(a),F,Distrito Nacional ,Abril,2025
Robo,1,Español(a),M,Distrito Nacional ,Abril,2025
Robo,1,Español(a),F,Distrito Nacional ,Abril,2025
Robo,2,Estadounidese,F,Distrito Nacional ,Abril,2025
Robo,6,Haitiano(a),M,Distrito Nacional ,Abril,2025
Robo,7,Haitiano(a),F,Distrito Nacional ,Abril,2025
Robo,1,Mexicano(a),M,Distrito Nacional ,Abril,2025
Robo,1,Norte Americano(a),M,Distrito Nacional ,Abril,2025
Robo,1,Norte Americano(a),F,Distrito Nacional ,Abril,2025
Robo,1,Puertorriqueño(a),M,Distrito Nacional ,Abril,2025
Robo,1,Rumano(a),F,Distrito Nacional ,Abril,2025
Robo,1,Ruso(a),M,Distrito Nacional ,Abril,2025
Robo,1,Suizo(a),F,Distrito Nacional ,Abril,2025
Robo,3,Venezolano(a),M,Distrito Nacional ,Abril,2025
Robo,5,Venezolano(a),F,Distrito Nacional ,Abril,2025
Robo,51,Dominicano(a),M,Duarte,Abril,2025
Robo,34,Dominicano(a),F,Duarte,Abril,2025
Robo,1,Español(a),F,Duarte,Abril,2025
Robo,1,Haitiano(a),M,Duarte,Abril,2025
Robo,1,Haitiano(a),F,Duarte,Abril,2025
Robo,27,Dominicano(a),M,El Seibo,Abril,2025
Robo,21,Dominicano(a),F,El Seibo,Abril,2025
Robo,3,Dominicano(a),M,Elias Piña,Abril,2025
Robo,29,Dominicano(a),M,Espaillat,Abril,2025
Robo,12,Dominicano(a),F,Espaillat,Abril,2025
Robo,1,Haitiano(a),M,Espaillat,Abril,2025
Robo,11,Dominicano(a),M,Hato Mayor,Abril,2025
Robo,1,Dominicano(a),F,Hato Mayor,Abril,2025
Robo,3,Dominicano(a),M,Hermanas Mirabal,Abril,2025
Robo,2,Dominicano(a),F,Hermanas Mirabal,Abril,2025
Robo,3,Dominicano(a),M,Independencia,Abril,2025
Robo,2,Dominicano(a),F,Independencia,Abril,2025
Robo,1,Argentino(a),F,La Altagracia,Abril,2025
Robo,1,Canadiense,M,La Altagracia,Abril,2025
Robo,1,Danes(a),F,La Altagracia,Abril,2025
Robo,136,Dominicano(a),M,La Altagracia,Abril,2025
Robo,59,Dominicano(a),F,La Altagracia,Abril,2025
Robo,2,Ecuatoriano(a),M,La Altagracia,Abril,2025
Robo,1,Español(a),F,La Altagracia,Abril,2025
Robo,1,Estadounidese,M,La Altagracia,Abril,2025
Robo,1,Estadounidese,F,La Altagracia,Abril,2025
Robo,1,Frances(a),M,La Altagracia,Abril,2025
Robo,1,Frances(a),F,La Altagracia,Abril,2025
Robo,7,Haitiano(a),M,La Altagracia,Abril,2025
Robo,1,Haitiano(a),F,La Altagracia,Abril,2025
Robo,2,Italiano(a),M,La Altagracia,Abril,2025
Robo,1,Panameño(a),M,La Altagracia,Abril,2025
Robo,1,Venezolano(a),M,La Altagracia,Abril,2025
Robo,1,Australiano (a),M,La Romana,Abril,2025
Robo,94,Dominicano(a),M,La Romana,Abril,2025
Robo,54,Dominicano(a),F,La Romana,Abril,2025
Robo,1,Frances(a),F,La Romana,Abril,2025
Robo,4,Haitiano(a),M,La Romana,Abril,2025
Robo,1,Haitiano(a),F,La Romana,Abril,2025
Robo,20,Dominicano(a),M,La Vega,Abril,2025
Robo,14,Dominicano(a),F,La Vega,Abril,2025
Robo,1,Haitiano(a),M,La Vega,Abril,2025
Robo,21,Dominicano(a),M,Maria Trinidad Sanchez ,Abril,2025
Robo,19,Dominicano(a),F,Maria Trinidad Sanchez ,Abril,2025
Robo,1,Haitiano(a),M,Maria Trinidad Sanchez ,Abril,2025
Robo,1,Suizo(a),F,Maria Trinidad Sanchez ,Abril,2025
Robo,19,Dominicano(a),M,Monseñor Nouel,Abril,2025
Robo,10,Dominicano(a),F,Monseñor Nouel,Abril,2025
Robo,1,Haitiano(a),M,Monseñor Nouel,Abril,2025
Robo,28,Dominicano(a),M,Monte Plata,Abril,2025
Robo,18,Dominicano(a),F,Monte Plata,Abril,2025
Robo,24,Dominicano(a),M,Peravia,Abril,2025
Robo,11,Dominicano(a),F,Peravia,Abril,2025
Robo,1,Aleman(a),F,Puerto Plata,Abril,2025
Robo,1,Britanico (a),F,Puerto Plata,Abril,2025
Robo,2,Canadiense,M,Puerto Plata,Abril,2025
Robo,1,Canadiense,F,Puerto Plata,Abril,2025
Robo,30,Dominicano(a),M,Puerto Plata,Abril,2025
Robo,13,Dominicano(a),F,Puerto Plata,Abril,2025
Robo,1,Español(a),M,Puerto Plata,Abril,2025
Robo,1,Estadounidese,M,Puerto Plata,Abril,2025
Robo,1,Haitiano(a),F,Puerto Plata,Abril,2025
Robo,2,Norte Americano(a),M,Puerto Plata,Abril,2025
Robo,2,Argentino(a),M,Samana,Abril,2025
Robo,1,Belgico(a),M,Samana,Abril,2025
Robo,20,Dominicano(a),M,Samana,Abril,2025
Robo,23,Dominicano(a),F,Samana,Abril,2025
Robo,1,Español(a),F,Samana,Abril,2025
Robo,1,Estadounidese,M,Samana,Abril,2025
Robo,1,Estadounidese,F,Samana,Abril,2025
Robo,3,Frances(a),M,Samana,Abril,2025
Robo,3,Haitiano(a),M,Samana,Abril,2025
Robo,1,Italiano(a),M,Samana,Abril,2025
Robo,1,Ruso(a),F,Samana,Abril,2025
Robo,1,Suizo(a),M,Samana,Abril,2025
Robo,244,Dominicano(a),M,San Cristobal,Abril,2025
Robo,147,Dominicano(a),F,San Cristobal,Abril,2025
Robo,7,Haitiano(a),M,San Cristobal,Abril,2025
Robo,15,Dominicano(a),M,San Jose De Ocoa,Abril,2025
Robo,7,Dominicano(a),F,San Jose De Ocoa,Abril,2025
Robo,1,Haitiano(a),F,San Jose De Ocoa,Abril,2025
Robo,1,Venezolano(a),F,San Jose De Ocoa,Abril,2025
Robo,45,Dominicano(a),M,San Juan ,Abril,2025
Robo,26,Dominicano(a),F,San Juan ,Abril,2025
Robo,1,Estadounidese,M,San Juan ,Abril,2025
Robo,2,Haitiano(a),M,San Juan ,Abril,2025
Robo,54,Dominicano(a),M,San Pedro De Macoris,Abril,2025
Robo,24,Dominicano(a),F,San Pedro De Macoris,Abril,2025
Robo,1,Estadounidese,M,San Pedro De Macoris,Abril,2025
Robo,1,Frances(a),M,San Pedro De Macoris,Abril,2025
Robo,3,Haitiano(a),M,San Pedro De Macoris,Abril,2025
Robo,10,Dominicano(a),M,Sanchez Ramirez,Abril,2025
Robo,10,Dominicano(a),F,Sanchez Ramirez,Abril,2025
Robo,1,Estadounidese,F,Sanchez Ramirez,Abril,2025
Robo,1,Colombiano(a),F,Santiago,Abril,2025
Robo,155,Dominicano(a),M,Santiago,Abril,2025
Robo,102,Dominicano(a),F,Santiago,Abril,2025
Robo,1,Estadounidese,M,Santiago,Abril,2025
Robo,1,Estadounidese,F,Santiago,Abril,2025
Robo,4,Haitiano(a),M,Santiago,Abril,2025
Robo,2,Haitiano(a),F,Santiago,Abril,2025
Robo,1,Norte Americano(a),F,Santiago,Abril,2025
Robo,1,Venezolano(a),M,Santiago,Abril,2025
Robo,1,Chino(a),M,Santo Domingo,Abril,2025
Robo,4,Colombiano(a),M,Santo Domingo,Abril,2025
Robo,1,Colombiano(a),F,Santo Domingo,Abril,2025
Robo,1203,Dominicano(a),M,Santo Domingo,Abril,2025
Robo,771,Dominicano(a),F,Santo Domingo,Abril,2025
Robo,1,Español(a),M,Santo Domingo,Abril,2025
Robo,2,Estadounidese,M,Santo Domingo,Abril,2025
Robo,1,Frances(a),M,Santo Domingo,Abril,2025
Robo,43,Haitiano(a),M,Santo Domingo,Abril,2025
Robo,12,Haitiano(a),F,Santo Domingo,Abril,2025
Robo,2,Holandes(a),M,Santo Domingo,Abril,2025
Robo,1,Italiano(a),M,Santo Domingo,Abril,2025
Robo,2,Mexicano(a),M,Santo Domingo,Abril,2025
Robo,1,Mexicano(a),F,Santo Domingo,Abril,2025
Robo,1,Norte Americano(a),M,Santo Domingo,Abril,2025
Robo,7,Venezolano(a),F,Santo Domingo,Abril,2025
Robo,1,Belgico(a),M,Valverde,Abril,2025
Robo,16,Dominicano(a),M,Valverde,Abril,2025
Robo,6,Dominicano(a),F,Valverde,Abril,2025
Robo,15,Dominicano(a),M,Azua,Mayo,2025
Robo,11,Dominicano(a),F,Azua,Mayo,2025
Robo,4,Dominicano(a),M,Bahoruco,Mayo,2025
Robo,2,Dominicano(a),F,Bahoruco,Mayo,2025
Robo,1,Suizo(a),M,Bahoruco,Mayo,2025
Robo,9,Dominicano(a),M,Barahona,Mayo,2025
Robo,8,Dominicano(a),F,Barahona,Mayo,2025
Robo,2,Dominicano(a),M,Dajabon,Mayo,2025
Robo,3,Dominicano(a),F,Dajabon,Mayo,2025
Robo,1,Aleman(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Aleman(a),F,Distrito Nacional ,Mayo,2025
Robo,1,Belgico(a),M,Distrito Nacional ,Mayo,2025
Robo,6,Chino(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Chino(a),F,Distrito Nacional ,Mayo,2025
Robo,1,Colombiano(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Coreano(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Costarricense,M,Distrito Nacional ,Mayo,2025
Robo,1,Cubano(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Cubano(a),F,Distrito Nacional ,Mayo,2025
Robo,602,Dominicano(a),M,Distrito Nacional ,Mayo,2025
Robo,387,Dominicano(a),F,Distrito Nacional ,Mayo,2025
Robo,5,Español(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Español(a),F,Distrito Nacional ,Mayo,2025
Robo,2,Estadounidese,M,Distrito Nacional ,Mayo,2025
Robo,1,Estadounidese,F,Distrito Nacional ,Mayo,2025
Robo,1,Guatemanteco(a),F,Distrito Nacional ,Mayo,2025
Robo,6,Haitiano(a),M,Distrito Nacional ,Mayo,2025
Robo,6,Haitiano(a),F,Distrito Nacional ,Mayo,2025
Robo,1,Hindu,F,Distrito Nacional ,Mayo,2025
Robo,1,Holandes(a),F,Distrito Nacional ,Mayo,2025
Robo,1,Israeli,M,Distrito Nacional ,Mayo,2025
Robo,2,Italiano(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Nigeria,M,Distrito Nacional ,Mayo,2025
Robo,1,Norte Americano(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Peruano(a),M,Distrito Nacional ,Mayo,2025
Robo,1,Polaco(a),F,Distrito Nacional ,Mayo,2025
Robo,1,Salvadoreño(a),F,Distrito Nacional ,Mayo,2025
Robo,7,Venezolano(a),M,Distrito Nacional ,Mayo,2025
Robo,6,Venezolano(a),F,Distrito Nacional ,Mayo,2025
Robo,50,Dominicano(a),M,Duarte,Mayo,2025
Robo,47,Dominicano(a),F,Duarte,Mayo,2025
Robo,1,Haitiano(a),M,Duarte,Mayo,2025
Robo,1,Chileno(a),M,El Seibo,Mayo,2025
Robo,16,Dominicano(a),M,El Seibo,Mayo,2025
Robo,14,Dominicano(a),F,El Seibo,Mayo,2025
Robo,1,Haitiano(a),M,El Seibo,Mayo,2025
Robo,1,Haitiano(a),F,El Seibo,Mayo,2025
Robo,1,Venezolano(a),F,El Seibo,Mayo,2025
Robo,23,Dominicano(a),M,Espaillat,Mayo,2025
Robo,18,Dominicano(a),F,Espaillat,Mayo,2025
Robo,1,Haitiano(a),M,Espaillat,Mayo,2025
Robo,1,Haitiano(a),F,Espaillat,Mayo,2025
Robo,20,Dominicano(a),M,Hato Mayor,Mayo,2025
Robo,7,Dominicano(a),F,Hato Mayor,Mayo,2025
Robo,11,Dominicano(a),F,Hermanas Mirabal,Mayo,2025
Robo,7,Dominicano(a),F,Hermanas Mirabal,Mayo,2025
Robo,1,Dominicano(a),F,Independencia,Mayo,2025
Robo,3,Argentino(a),F,La Altagracia,Mayo,2025
Robo,1,Australiano (a),M,La Altagracia,Mayo,2025
Robo,1,Canadiense,M,La Altagracia,Mayo,2025
Robo,114,Dominicano(a),M,La Altagracia,Mayo,2025
Robo,75,Dominicano(a),F,La Altagracia,Mayo,2025
Robo,3,Español(a),M,La Altagracia,Mayo,2025
Robo,1,Español(a),F,La Altagracia,Mayo,2025
Robo,3,Estadounidese,F,La Altagracia,Mayo,2025
Robo,5,Haitiano(a),M,La Altagracia,Mayo,2025
Robo,1,Italiano(a),M,La Altagracia,Mayo,2025
Robo,1,Mexicano(a),F,La Altagracia,Mayo,2025
Robo,3,Norte Americano(a),M,La Altagracia,Mayo,2025
Robo,1,Ruso(a),M,La Altagracia,Mayo,2025
Robo,1,Venezolano(a),M,La Altagracia,Mayo,2025
Robo,1,Venezolano(a),F,La Altagracia,Mayo,2025
Robo,1,Chino(a),M,La Romana,Mayo,2025
Robo,85,Dominicano(a),M,La Romana,Mayo,2025
Robo,43,Dominicano(a),F,La Romana,Mayo,2025
Robo,4,Haitiano(a),M,La Romana,Mayo,2025
Robo,20,Dominicano(a),M,La Vega,Mayo,2025
Robo,13,Dominicano(a),F,La Vega,Mayo,2025
Robo,1,Haitiano(a),M,La Vega,Mayo,2025
Robo,17,Dominicano(a),M,Maria Trinidad Sanchez ,Mayo,2025
Robo,18,Dominicano(a),F,Maria Trinidad Sanchez ,Mayo,2025
Robo,1,Estadounidese,F,Maria Trinidad Sanchez ,Mayo,2025
Robo,1,Haitiano(a),M,Maria Trinidad Sanchez ,Mayo,2025
Robo,23,Dominicano(a),M,Monseñor Nouel,Mayo,2025
Robo,21,Dominicano(a),F,Monseñor Nouel,Mayo,2025
Robo,28,Dominicano(a),M,Monte Plata,Mayo,2025
Robo,15,Dominicano(a),F,Monte Plata,Mayo,2025
Robo,2,Dominicano(a),M,Pedernales,Mayo,2025
Robo,2,Dominicano(a),F,Pedernales,Mayo,2025
Robo,20,Dominicano(a),M,Peravia,Mayo,2025
Robo,17,Dominicano(a),F,Peravia,Mayo,2025
Robo,2,Haitiano(a),M,Peravia,Mayo,2025
Robo,1,Norte Americano(a),F,Peravia,Mayo,2025
Robo,1,Aleman(a),F,Puerto Plata,Mayo,2025
Robo,24,Dominicano(a),M,Puerto Plata,Mayo,2025
Robo,28,Dominicano(a),F,Puerto Plata,Mayo,2025
Robo,3,Estadounidese,M,Puerto Plata,Mayo,2025
Robo,1,Finlandes (a),F,Puerto Plata,Mayo,2025
Robo,1,Haitiano(a),F,Puerto Plata,Mayo,2025
Robo,1,Aleman(a),F,Samana,Mayo,2025
Robo,16,Dominicano(a),M,Samana,Mayo,2025
Robo,18,Dominicano(a),F,Samana,Mayo,2025
Robo,1,Estadounidese,F,Samana,Mayo,2025
Robo,3,Frances(a),M,Samana,Mayo,2025
Robo,2,Frances(a),F,Samana,Mayo,2025
Robo,1,Haitiano(a),F,Samana,Mayo,2025
Robo,1,Italiano(a),M,Samana,Mayo,2025
Robo,1,Mexicano(a),M,Samana,Mayo,2025
Robo,1,Venezolano(a),M,Samana,Mayo,2025
Robo,224,Dominicano(a),M,San Cristobal,Mayo,2025
Robo,147,Dominicano(a),F,San Cristobal,Mayo,2025
Robo,4,Haitiano(a),M,San Cristobal,Mayo,2025
Robo,1,Haitiano(a),F,San Cristobal,Mayo,2025
Robo,17,Dominicano(a),M,San Jose De Ocoa,Mayo,2025
Robo,7,Dominicano(a),F,San Jose De Ocoa,Mayo,2025
Robo,1,Haitiano(a),M,San Jose De Ocoa,Mayo,2025
Robo,27,Dominicano(a),M,San Juan ,Mayo,2025
Robo,20,Dominicano(a),F,San Juan ,Mayo,2025
Robo,47,Dominicano(a),M,San Pedro De Macoris,Mayo,2025
Robo,22,Dominicano(a),F,San Pedro De Macoris,Mayo,2025
Robo,4,Haitiano(a),M,San Pedro De Macoris,Mayo,2025
Robo,1,Haitiano(a),F,San Pedro De Macoris,Mayo,2025
Robo,15,Dominicano(a),M,Sanchez Ramirez,Mayo,2025
Robo,14,Dominicano(a),F,Sanchez Ramirez,Mayo,2025
Robo,129,Dominicano(a),M,Santiago,Mayo,2025
Robo,70,Dominicano(a),F,Santiago,Mayo,2025
Robo,1,El Reino Unido,F,Santiago,Mayo,2025
Robo,4,Haitiano(a),F,Santiago,Mayo,2025
Robo,1,Salvadoreño(a),M,Santiago,Mayo,2025
Robo,1,Venezolano(a),M,Santiago,Mayo,2025
Robo,1,Aleman(a),F,Santo Domingo,Mayo,2025
Robo,2,Colombiano(a),M,Santo Domingo,Mayo,2025
Robo,2,Colombiano(a),F,Santo Domingo,Mayo,2025
Robo,2,Cubano(a),F,Santo Domingo,Mayo,2025
Robo,1239,Dominicano(a),M,Santo Domingo,Mayo,2025
Robo,812,Dominicano(a),F,Santo Domingo,Mayo,2025
Robo,1,Español(a),M,Santo Domingo,Mayo,2025
Robo,2,Español(a),F,Santo Domingo,Mayo,2025
Robo,1,Estadounidese,M,Santo Domingo,Mayo,2025
Robo,1,Frances(a),M,Santo Domingo,Mayo,2025
Robo,49,Haitiano(a),M,Santo Domingo,Mayo,2025
Robo,13,Haitiano(a),F,Santo Domingo,Mayo,2025
Robo,1,Holandes(a),M,Santo Domingo,Mayo,2025
Robo,1,Holandes(a),F,Santo Domingo,Mayo,2025
Robo,1,Islandia Reikiavik,F,Santo Domingo,Mayo,2025
Robo,2,Italiano(a),M,Santo Domingo,Mayo,2025
Robo,1,Nigeria,F,Santo Domingo,Mayo,2025
Robo,4,Norte Americano(a),M,Santo Domingo,Mayo,2025
Robo,1,Norte Americano(a),F,Santo Domingo,Mayo,2025
Robo,6,Venezolano(a),M,Santo Domingo,Mayo,2025
Robo,3,Venezolano(a),F,Santo Domingo,Mayo,2025
Robo,21,Dominicano(a),M,Valverde,Mayo,2025
Robo,6,Dominicano(a),F,Valverde,Mayo,2025
Robo,1,Puertorriqueño(a),F,Valverde,Mayo,2025
Robo,1,Canadiense,M,Azua,Junio,2025
Robo,11,Dominicano(a),M,Azua,Junio,2025
Robo,8,Dominicano(a),F,Azua,Junio,2025
Robo,1,Dominicano(a),M,Bahoruco,Junio,2025
Robo,1,Dominicano(a),F,Bahoruco,Junio,2025
Robo,11,Dominicano(a),M,Barahona,Junio,2025
Robo,14,Dominicano(a),F,Barahona,Junio,2025
Robo,4,Dominicano(a),M,Dajabon,Junio,2025
Robo,4,Dominicano(a),F,Dajabon,Junio,2025
Robo,1,Haitiano(a),F,Dajabon,Junio,2025
Robo,1,Aleman(a),M,Distrito Nacional ,Junio,2025
Robo,1,Argentino(a),M,Distrito Nacional ,Junio,2025
Robo,1,Brasileño(a),M,Distrito Nacional ,Junio,2025
Robo,1,Brasileño(a),F,Distrito Nacional ,Junio,2025
Robo,2,Canadiense,M,Distrito Nacional ,Junio,2025
Robo,1,Chileno(a),F,Distrito Nacional ,Junio,2025
Robo,4,Chino(a),M,Distrito Nacional ,Junio,2025
Robo,1,Colombiano(a),M,Distrito Nacional ,Junio,2025
Robo,4,Colombiano(a),F,Distrito Nacional ,Junio,2025
Robo,1,Croata,M,Distrito Nacional ,Junio,2025
Robo,472,Dominicano(a),M,Distrito Nacional ,Junio,2025
Robo,339,Dominicano(a),F,Distrito Nacional ,Junio,2025
Robo,1,Ecuatoriano(a),F,Distrito Nacional ,Junio,2025
Robo,3,Español(a),M,Distrito Nacional ,Junio,2025
Robo,2,Estadounidese,M,Distrito Nacional ,Junio,2025
Robo,1,Estadounidese,F,Distrito Nacional ,Junio,2025
Robo,1,Guatemanteco(a),M,Distrito Nacional ,Junio,2025
Robo,8,Haitiano(a),M,Distrito Nacional ,Junio,2025
Robo,2,Haitiano(a),F,Distrito Nacional ,Junio,2025
Robo,1,Israeli,M,Distrito Nacional ,Junio,2025
Robo,6,Norte Americano(a),M,Distrito Nacional ,Junio,2025
Robo,1,Ruso(a),M,Distrito Nacional ,Junio,2025
Robo,1,Suizo(a),M,Distrito Nacional ,Junio,2025
Robo,1,Turco(a),M,Distrito Nacional ,Junio,2025
Robo,3,Venezolano(a),M,Distrito Nacional ,Junio,2025
Robo,2,Venezolano(a),F,Distrito Nacional ,Junio,2025
Robo,54,Dominicano(a),M,Duarte,Junio,2025
Robo,31,Dominicano(a),F,Duarte,Junio,2025
Robo,1,Haitiano(a),M,Duarte,Junio,2025
Robo,1,Norte Americano(a),F,Duarte,Junio,2025
Robo,22,Dominicano(a),M,El Seibo,Junio,2025
Robo,13,Dominicano(a),F,El Seibo,Junio,2025
Robo,1,Dominicano(a),M,Elias Piña,Junio,2025
Robo,25,Dominicano(a),M,Espaillat,Junio,2025
Robo,20,Dominicano(a),F,Espaillat,Junio,2025
Robo,20,Dominicano(a),M,Hato Mayor,Junio,2025
Robo,10,Dominicano(a),F,Hato Mayor,Junio,2025
Robo,1,Haitiano(a),M,Hato Mayor,Junio,2025
Robo,9,Dominicano(a),M,Hermanas Mirabal,Junio,2025
Robo,9,Dominicano(a),F,Hermanas Mirabal,Junio,2025
Robo,2,Dominicano(a),M,Independencia,Junio,2025
Robo,1,Dominicano(a),F,Independencia,Junio,2025
Robo,121,Dominicano(a),M,La Altagracia,Junio,2025
Robo,52,Dominicano(a),F,La Altagracia,Junio,2025
Robo,6,Haitiano(a),M,La Altagracia,Junio,2025
Robo,1,Norte Americano(a),M,La Altagracia,Junio,2025
Robo,1,Norte Americano(a),F,La Altagracia,Junio,2025
Robo,1,Colombiano(a),M,La Romana,Junio,2025
Robo,74,Dominicano(a),M,La Romana,Junio,2025
Robo,46,Dominicano(a),F,La Romana,Junio,2025
Robo,1,Español(a),F,La Romana,Junio,2025
Robo,3,Haitiano(a),M,La Romana,Junio,2025
Robo,1,Marroqui,M,La Romana,Junio,2025
Robo,13,Dominicano(a),M,La Vega,Junio,2025
Robo,13,Dominicano(a),F,La Vega,Junio,2025
Robo,1,Haitiano(a),M,La Vega,Junio,2025
Robo,14,Dominicano(a),M,Maria Trinidad Sanchez ,Junio,2025
Robo,8,Dominicano(a),F,Maria Trinidad Sanchez ,Junio,2025
Robo,20,Dominicano(a),M,Monseñor Nouel,Junio,2025
Robo,23,Dominicano(a),F,Monseñor Nouel,Junio,2025
Robo,1,Haitiano(a),M,Monseñor Nouel,Junio,2025
Robo,1,Dominicano(a),M,Monte Cristi,Junio,2025
Robo,18,Dominicano(a),M,Monte Plata,Junio,2025
Robo,10,Dominicano(a),F,Monte Plata,Junio,2025
Robo,1,Dominicano(a),F,Pedernales,Junio,2025
Robo,30,Dominicano(a),M,Peravia,Junio,2025
Robo,18,Dominicano(a),F,Peravia,Junio,2025
Robo,3,Haitiano(a),M,Peravia,Junio,2025
Robo,1,Belgico(a),M,Puerto Plata,Junio,2025
Robo,1,Canadiense,F,Puerto Plata,Junio,2025
Robo,30,Dominicano(a),M,Puerto Plata,Junio,2025
Robo,16,Dominicano(a),F,Puerto Plata,Junio,2025
Robo,1,Estadounidese,M,Puerto Plata,Junio,2025
Robo,1,Ruso(a),F,Puerto Plata,Junio,2025
Robo,1,Canadiense,F,Samana,Junio,2025
Robo,1,Colombiano(a),F,Samana,Junio,2025
Robo,9,Dominicano(a),M,Samana,Junio,2025
Robo,11,Dominicano(a),F,Samana,Junio,2025
Robo,2,Estadounidese,M,Samana,Junio,2025
Robo,1,Frances(a),M,Samana,Junio,2025
Robo,1,Frances(a),F,Samana,Junio,2025
Robo,1,Griego(a),M,Samana,Junio,2025
Robo,1,Italiano(a),M,Samana,Junio,2025
Robo,1,Norte Americano(a),F,Samana,Junio,2025
Robo,1,Chino(a),M,San Cristobal,Junio,2025
Robo,248,Dominicano(a),M,San Cristobal,Junio,2025
Robo,140,Dominicano(a),F,San Cristobal,Junio,2025
Robo,2,Haitiano(a),M,San Cristobal,Junio,2025
Robo,2,Haitiano(a),F,San Cristobal,Junio,2025
Robo,13,Dominicano(a),M,San Jose De Ocoa,Junio,2025
Robo,5,Dominicano(a),F,San Jose De Ocoa,Junio,2025
Robo,1,Haitiano(a),F,San Jose De Ocoa,Junio,2025
Robo,25,Dominicano(a),M,San Juan ,Junio,2025
